f_date,close,Log_Return,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,vol_5,vol_20,rsi_14,mean_10,std_20
1997-09-04,168.63,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016,-0.001119853946636878,0.0011198539466368061,0.004313555737576011,0.0028379973070656547,42.31678346942079,-0.0006678709183579494,0.0028379973070656547
1997-09-07,168.49,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016,-0.001119853946636878,0.0043177092390059135,0.002836717119576069,40.96109708591455,-0.0006389420068741959,0.002836717119576069
1997-09-08,168.84,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016,0.004129912762263553,0.0029072969168561272,42.41071296037937,-0.0006317364183369185,0.0029072969168561272
1997-09-09,169.18,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.004372144529242448,0.002951264565535311,45.91194833801423,-0.00023025840431674735,0.002951264565535311
1997-09-10,169.17,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,0.0014297054742938937,0.0027670317424282427,43.57298342043185,-0.0004129312144019442,0.0027670317424282427
1997-09-11,169.99,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0022092812058981445,0.002669957399767055,54.02298705685488,5.882872019830673e-06,0.002669957399767055
1997-09-14,170.1,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0018754069716851933,0.002665501450555159,51.903806159011424,0.00027079547954261503,0.002665501450555159
1997-09-16,170.45,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,0.0018749746970153248,0.0026951574060158586,58.7999983536,0.00018791478898656065,0.0026951574060158586
1997-09-17,170.6,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0019254966190728029,0.002686571604718624,57.52577153533846,0.00023474189183049165,0.002686571604718624
1997-09-18,169.67,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0037728389782716054,0.0029817684285793214,47.26631276591114,0.0005496305317367239,0.0029817684285793214
1997-09-21,170.31,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,0.0034915834353147356,0.003089394350475487,55.61138898063756,0.000991334016865105,0.003089394350475487
1997-09-22,170.06,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,0.003577723684365149,0.0030979916061697004,49.38917854895556,0.0009274915107352283,0.0030979916061697004
1997-09-23,170.43,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,0.003595381139085298,0.0031035975974392557,51.907129806468106,0.0009373134322847199,0.0031035975974392557
1997-09-24,169.96,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.003732856298901537,0.0031357941024083382,62.10317287808634,0.00045998783707423813,0.0031357941024083382
1997-09-25,169.97,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.002648653071250518,0.003111578025656179,63.562751235063686,0.0004717824402059727,0.003111578025656179
1997-09-28,170.71,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,0.00284089935983921,0.003256645409670587,70.03609931316699,0.00042265986019829815,0.003256645409670587
1997-09-29,170.64,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.002696075622463202,0.003218852988779747,67.11026437349065,0.0003169574761278923,0.003218852988779747
1997-09-30,171.23,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0029239449312422486,0.0032452728935494913,68.60253909176811,0.0004565683416967701,0.0032452728935494913
1997-10-01,170.2,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.004091525687799998,0.0035423335173958076,57.8866756348951,-0.0002347418918305007,0.0035423335173958076
1997-10-05,169.8,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.004263014652821256,0.0029715246847902264,48.44517073939055,7.658998223988842e-05,0.0029715246847902264
1997-10-06,169.7,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,0.0034396705861183484,0.002970480832940638,46.72131040311744,-0.000358813361056394,0.002970480832940638
1997-10-07,169.68,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.003458600744800775,0.002960256284829296,43.32755527454825,-0.00022370057012193172,0.002960256284829296
1997-10-16,169.43,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,0.0023525631628930643,0.002957908972031621,40.03407059543971,-0.0005884793067130351,0.002957908972031621
1997-10-19,169.51,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0011173250105994,0.0029274533685044327,48.406373152013536,-0.00026511931162160723,0.0029274533685044327
1997-10-20,169.55,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,0.0007712418615378252,0.00292736640883259,41.40271362072867,-0.00024740823176123234,0.00292736640883259
1997-10-21,169.29,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,0.0009554159855962992,0.002726030443510263,41.309253773522414,-0.000835298974350305,0.002726030443510263
1997-10-22,170.33,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.0031382152526832556,0.0030697577092485195,49.01960649750106,-0.00018183422906090105,0.0030697577092485195
1997-10-23,171.04,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,0.0031447314008582992,0.0031757077620514864,60.11235797458217,-0.00011102347241446009,0.0031757077620514864
1997-10-26,170.61,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0037145697625325055,0.0032263441293401713,55.555554205247056,0.0002406033847544385,0.0032263441293401713
1997-10-27,172.96,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,0.006545000475934584,0.004209015856433262,65.26458492034709,0.001843908001365129,0.004209015856433262
1997-10-28,172.0,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,0.007563572620822898,0.004394801661550765,58.232444533590616,0.0013462304573272597,0.004394801661550765
1997-10-29,173.43,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,0.007830284381286029,0.0046959516306772945,62.08791113271356,0.0021859749506067403,0.0046959516306772945
1997-11-03,173.44,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,0.007971551753846179,0.004691509320966295,70.04950373676613,0.002339185608126649,0.004691509320966295
1997-11-04,172.68,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,0.008319801700246342,0.004771490662195183,67.06161026201119,0.0018528248556882003,0.004771490662195183
1997-11-05,173.03,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.005542712391544539,0.004775800363925779,69.15995285588122,0.0020317121296909253,0.004775800363925779
1997-11-06,172.07,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.005542137359050555,0.004910829834448496,62.40913720277469,0.0016288150115907854,0.004910829834448496
1997-11-09,173.02,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,0.004569913908819708,0.005036238629197172,67.37657217495449,0.001566946287974227,0.005036238629197172
1997-11-10,172.46,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.004710139403838114,0.005065557040800477,63.64477253374027,0.0008267878247443274,0.005065557040800477
1997-11-11,172.08,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004424936781603208,0.00488029498310306,61.34529070956586,0.000857923497265654,0.00488029498310306
1997-11-12,171.96,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,0.004166363969182549,0.00484237408163849,62.12533980948713,-0.0005798462262817482,0.00484237408163849
1997-11-13,172.02,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.003401506735497806,0.004834460631455177,58.424725007032755,1.1627230988029206e-05,0.004834460631455177
1997-11-16,172.02,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,0.0015218434800367538,0.004833509983897693,55.257509899565406,-0.0008163310639161028,0.004833509983897693
1997-11-17,172.8,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.0025082766311420777,0.004878373800435352,61.32368060131173,-0.00036968618813262264,0.004878373800435352
1997-11-18,172.68,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,0.0021872035774881627,0.004891785141211292,48.11827866444099,-1.2717691483254967e-17,0.004891785141211292
1997-11-19,172.35,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,0.0024343648389069557,0.0049311876892894424,52.569749286378084,-0.0003937696905682698,0.0049311876892894424
1997-11-20,173.01,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.00285619044256264,0.004942086543869638,46.5231777295951,0.0005448025530364684,0.004942086543869638
1997-11-23,173.28,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,0.0027837536215390164,0.004800564851654332,48.730157647266374,0.00015015885004522145,0.004800564851654332
1997-11-24,173.1,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.0023270296397062008,0.004752925881565161,53.67132735769464,0.0003704136657985134,0.004752925881565161
1997-11-25,173.28,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,0.002261270920586518,0.004696411732958768,52.25225093417743,0.0006949298293205899,0.004696411732958768
1997-11-26,172.39,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,0.00338032583698526,0.0037693550828191663,52.91970667723367,0.00024974602788064735,0.0037693550828191663
1997-11-27,172.14,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,0.0026519759879281685,0.003565858539988905,40.794977884665784,6.973500979949135e-05,0.003565858539988905
1997-11-30,171.64,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.002299907225636911,0.00304486385659291,41.313558096631624,-0.00022114890000095557,0.00304486385659291
1997-12-01,171.77,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0025903272030282807,0.003055829845299509,46.532437021355484,-0.0005978483721021195,0.003055829845299509
1997-12-02,171.19,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00221625227537854,0.0029956439420004387,42.19066817308452,-0.0008666119900589839,0.0029956439420004387
1997-12-03,170.08,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,0.002669232891734398,0.003225641556377896,33.77926342322817,-0.001325837836923661,0.003225641556377896
1997-12-04,170.22,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,0.003094633522280817,0.0030466243114070112,35.29411683967713,-0.001625767824661607,0.0030466243114070112
1997-12-07,170.68,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003741610297994297,0.0028087947360284212,31.72413716527963,-0.0015118324932881337,0.0028087947360284212
1997-12-08,170.54,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0036076761169573685,0.0027440341145808568,31.615119514413053,-0.0014899588868260234,0.0027440341145808568
1997-12-09,170.24,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,0.0034589308647980177,0.0027317571004408917,31.77892841985347,-0.0017699577099401123,0.0027317571004408917
1997-12-10,171.14,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0028202330610345196,0.0030239265049234834,34.49419488736534,-0.0007277416916978758,0.0030239265049234834
1997-12-11,171.19,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,0.002849812608190307,0.00302337251092293,32.01376859175092,-0.0005534048434641628,0.00302337251092293
1997-12-14,170.56,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,0.003359861697680973,0.003118748375350659,29.712459399401993,-0.0006312119145844378,0.003118748375350659
1997-12-15,170.16,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,0.003503498632739672,0.0029166661981223662,25.925925365797937,-0.0009417201756952466,0.0029166661981223662
1997-12-16,170.11,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.003426474932098633,0.002918585647376431,29.787233303153982,-0.0006328764165195552,0.002918585647376431
1997-12-17,170.9,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,0.0031761451882150963,0.003139949714630203,39.96763663503748,0.0004809675527907259,0.003139949714630203
1997-12-18,171.7,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,0.0038955394004281394,0.0032053330397190487,50.46296187271381,0.0008657049854614636,0.0032053330397190487
1997-12-21,170.83,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.004306447243338233,0.0033350774085143878,43.49030386583892,8.78451639166956e-05,0.0033350774085143878
1997-12-22,170.57,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.004193178967430775,0.0033393286174070885,45.507245453476095,1.7589633887797453e-05,0.0033393286174070885
1997-12-23,170.52,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,0.004193146325399413,0.003315245911629898,53.76712199873341,0.00016433857437298693,0.003315245911629898
1997-12-24,170.94,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,0.0037437347726504812,0.0032255887730692984,55.88235166282209,-0.00011693172520370475,0.0032255887730692984
1997-12-25,170.74,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.002708587123894826,0.0032214859161773138,50.5119441857215,-0.00026321192045267893,0.0032214859161773138
