f_date,close,Log_Return,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10
1997-09-04,168.63,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016,-0.001119853946636878,0.0011198539466368061
1997-09-07,168.49,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016,-0.001119853946636878
1997-09-08,168.84,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657,0.0020030641786312016
1997-09-09,169.18,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967,-0.0020030641786312657
1997-09-10,169.17,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424,0.0017676177121837967
1997-09-11,169.99,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566,0.0006473444392603424
1997-09-14,170.1,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033,-0.0020022384640902566
1997-09-16,170.45,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152,0.0028843060876565033
1997-09-17,170.6,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941,0.0004113654452274152
1997-09-18,169.67,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115,-0.008615147401792941
1997-09-21,170.31,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432,-0.0006521030553874115
1997-09-22,170.06,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976,-0.0008305648317993432
1997-09-23,170.43,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447,0.002075120064003976
1997-09-24,169.96,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05,0.0020117159615704447
1997-09-25,169.97,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091,-5.911038866817199e-05
1997-09-28,170.71,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867,0.004835485303478091
1997-09-29,170.64,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595,0.0006468876111375867
1997-09-30,171.23,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252,0.0020554991820959595
1997-10-01,170.2,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619,0.0008796364736667252
1997-10-05,169.8,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987,-0.005466261002730619
1997-10-06,169.7,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091,0.0037649317958963987
1997-10-07,169.68,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926,-0.0014689898930981091
1997-10-16,169.43,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745,0.0021733392794988926
1997-10-19,169.51,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05,-0.0027615399905343745
1997-10-20,169.55,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345,5.8835642649174844e-05
1997-10-21,169.29,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716,0.004344259503401345
1997-10-22,170.33,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376,-0.0004101362295664716
1997-10-23,171.04,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983,0.0034516078377847376
1997-10-26,170.61,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274,-0.006033465861605983
1997-10-27,172.96,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254,-0.0023529422620267274
1997-10-28,172.0,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617,-0.0005891016370664254
1997-10-29,173.43,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141,-0.00011786198375348617
1997-11-03,173.44,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039,-0.001474448086412141
1997-11-04,172.68,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377,0.0004720599603799039
1997-11-05,173.03,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381,0.00023594644125292377
1997-11-06,172.07,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567,-0.001534647922489381
1997-11-09,173.02,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148,0.006124511223327567
1997-11-10,172.46,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968,0.004159715404249148
1997-11-11,172.08,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176,-0.0025171972899169968
1997-11-12,171.96,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175,0.013680103904080176
1997-11-13,172.02,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132,-0.0055658770774451175
1997-11-16,172.02,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05,0.00827958294904132
1997-11-17,172.8,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835,5.7658488786948005e-05
1997-11-18,172.68,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733,-0.0043915475640045835
1997-11-19,172.35,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782,0.0020248191812801733
1997-11-20,173.01,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985,-0.005563619103490782
1997-11-23,173.28,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849,0.005505823987161985
1997-11-24,173.1,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292,-0.003241869228049849
1997-11-25,173.28,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473,-0.0022058405647037292
1997-11-26,172.39,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686,-0.0006975933313938473
1997-11-27,172.14,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0,0.00034885749525265686
1997-11-30,171.64,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175,0.0
1997-12-01,171.77,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485,0.00452410724662175
1997-12-02,171.19,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982,-0.000694685682678485
1997-12-03,170.08,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601,-0.0019128777244023982
1997-12-04,170.22,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154,0.003822103332556601
1997-12-07,170.68,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301,0.0015593869572495154
1997-12-08,170.54,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366,-0.0010393210705169301
1997-12-09,170.24,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273,0.0010393210705170366
1997-12-10,171.14,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034,-0.005149431345793273
1997-12-11,171.19,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694,-0.0014512526855589034
1997-12-14,170.56,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104,-0.0029088390980044694
1997-12-15,170.16,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128,0.0007571125256101104
1997-12-16,170.11,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172,-0.003382321862247128
1997-12-17,170.9,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452,-0.006505136193049172
1997-12-18,171.7,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453,0.0008228034551771452
1997-12-21,170.83,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266,0.0026987402709842453
1997-12-22,170.57,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537,-0.0008205850058958266
1997-12-23,170.52,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094,-0.0017606671606238537
1997-12-24,170.94,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545,0.005272728836629094
1997-12-25,170.74,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185,0.00029211579677822545
1997-12-28,170.83,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979,-0.0036869098092072185
1997-12-30,170.7,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123,-0.002347970085497979
1997-12-31,170.93,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638,-0.0002938842704902123
1998-01-04,170.21,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235,0.004633303500053638
1998-01-05,170.23,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355,0.0046701777818845235
1998-01-06,170.39,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085,-0.0050798579444634355
1998-01-07,170.32,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589,-0.0015231403061848085
1998-01-08,170.69,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774,-0.0002931777557719589
1998-01-12,170.73,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166,0.0024600258408621774
1998-01-13,170.6,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908,-0.0011706861557115166
1998-02-15,176.6,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516,0.0005269783768059908
1998-02-16,176.62,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959,-0.0007612801585714516
1998-02-17,176.11,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497,0.001346486167781959
1998-02-18,176.12,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577,-0.00422114714829497
1998-02-22,176.5,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698,0.00011749500659732577
1998-02-23,176.57,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753,0.0009394634006686698
1998-02-26,178.68,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612,-0.000410906641923753
1998-03-01,177.58,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762,0.0021700251910176612
1998-03-02,177.86,0.001575512367313376,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346,0.00023431550690063762
1998-03-03,178.04,0.0010115201761594222,0.001575512367313376,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825,-0.0007617262255634346
1998-03-04,178.56,0.002916435045292593,0.0010115201761594222,0.001575512367313376,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322,0.034565653112280825
1998-03-05,179.42,0.004804746938191348,0.002916435045292593,0.0010115201761594222,0.001575512367313376,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863,0.00011324387079662322
1998-03-08,180.31,0.0049481656571396075,0.004804746938191348,0.002916435045292593,0.0010115201761594222,0.001575512367313376,-0.006175284879737112,0.011879098169211243,0.0003965219413552392,0.0021552954857984056,5.678108055913802e-05,-0.0028917322336622863
